"location","datetime","temp","tempmax","tempmin"
"Berlin,Germany","2019-12-14",3.6,5,1.8
"Berlin,Germany","2019-12-15",5.7,9.5,2.3
"Berlin,Germany","2019-12-16",6.1,7.8,4.2
"Berlin,Germany","2019-12-17",7.9,11.3,4.3
"Berlin,Germany","2019-12-18",8.3,11.7,1.4
"Berlin,Germany","2019-12-19",4,7.3,0.8
"Berlin,Germany","2019-12-20",6.4,10.2,3.2
"Berlin,Germany","2019-12-21",6.9,9.7,2.9
"Berlin,Germany","2019-12-22",2.6,4.7,0.5
"Berlin,Germany","2019-12-23",6.6,8.2,4.7
"Berlin,Germany","2019-12-24",6.1,7.8,4.8
"Berlin,Germany","2019-12-25",5.4,6,4.8
"Berlin,Germany","2019-12-26",4.8,5.8,4
"Berlin,Germany","2019-12-27",3.1,4.2,1.1
"Berlin,Germany","2019-12-28",1.3,2.2,-0.3
"Berlin,Germany","2019-12-29",-0.3,2,-3.2
"Berlin,Germany","2019-12-30",4.2,6.9,1.5
"Berlin,Germany","2019-12-31",5.9,7.4,4.2
"Berlin,Germany","2020-01-01",2.6,5.2,-1
"Berlin,Germany","2020-01-02",0.4,6.3,-3
"Berlin,Germany","2020-01-03",4.4,7,1
"Berlin,Germany","2020-01-04",4.2,5.5,2.4
"Berlin,Germany","2020-01-05",1.6,3.7,-0.8
"Berlin,Germany","2020-01-06",4.8,6.7,3
"Berlin,Germany","2020-01-07",2.6,5.5,-0.8
"Berlin,Germany","2020-01-08",6.1,8.3,3.1
"Berlin,Germany","2020-01-09",8.2,9.6,7.2
"Berlin,Germany","2020-01-10",9.4,11.1,5.8
"Berlin,Germany","2020-01-11",4.7,6.7,2.8
"Berlin,Germany","2020-01-12",3.4,5.7,1.2
"Berlin,Germany","2020-01-13",5.6,7.7,2.4
"Berlin,Germany","2020-01-14",6.7,10,2.1
"Berlin,Germany","2020-01-15",10.3,13.2,8.2
"Berlin,Germany","2020-01-16",7.3,10.8,4.2
"Berlin,Germany","2020-01-17",4.3,9,1.1
"Berlin,Germany","2020-01-18",5.5,7,3.7
"Berlin,Germany","2020-01-19",4.1,4.7,3.4
"Berlin,Germany","2020-01-20",2.3,4.6,-0.1
"Berlin,Germany","2020-01-21",2.3,6.3,-0.4
"Berlin,Germany","2020-01-22",4.2,6,2.6
"Berlin,Germany","2020-01-23",3.5,5.8,0.7
"Berlin,Germany","2020-01-24",0.3,3.7,-2.6
"Berlin,Germany","2020-01-25",0.6,1.5,0.1
"Berlin,Germany","2020-01-26",-0.4,0.4,-1.5
"Berlin,Germany","2020-01-27",4.8,8.9,0.5
"Berlin,Germany","2020-01-28",5.7,8.7,3.1
"Berlin,Germany","2020-01-29",4.6,6.2,2.7
"Berlin,Germany","2020-01-30",5.6,8.4,2.6
"Berlin,Germany","2020-01-31",9.5,11.2,5.3
"Berlin,Germany","2020-02-01",10.9,12.4,8.8
"Berlin,Germany","2020-02-02",7.4,8.8,5.7
"Berlin,Germany","2020-02-03",7.2,9.6,5.5
"Berlin,Germany","2020-02-04",5.4,7,3.7
"Berlin,Germany","2020-02-05",3.3,5.4,2
"Berlin,Germany","2020-02-06",4.5,6.1,2.5
"Berlin,Germany","2020-02-07",5.6,6.5,4.9
"Berlin,Germany","2020-02-08",4.9,8.8,1.1
"Berlin,Germany","2020-02-09",9.1,12.5,5.6
"Berlin,Germany","2020-02-10",7.6,13.7,3.8
"Berlin,Germany","2020-02-11",4.9,6.7,3.5
"Berlin,Germany","2020-02-12",4.5,6.4,3.1
"Berlin,Germany","2020-02-13",3.7,5.8,1.2
"Berlin,Germany","2020-02-14",4,5.7,2.2
"Berlin,Germany","2020-02-15",5.3,10.4,1.4
"Berlin,Germany","2020-02-16",11.4,15.4,7.3
"Berlin,Germany","2020-02-17",10.1,15.7,7.8
"Berlin,Germany","2020-02-18",7,8.2,5.2
"Berlin,Germany","2020-02-19",5.3,6.4,4.5
"Berlin,Germany","2020-02-20",4.9,7.5,1.7
"Berlin,Germany","2020-02-21",6.1,7.5,4.2
"Berlin,Germany","2020-02-22",8.3,12.2,5.8
"Berlin,Germany","2020-02-23",6.8,8.2,4.8
"Berlin,Germany","2020-02-24",5.1,7.1,3.8
"Berlin,Germany","2020-02-25",8,10.1,5.1
"Berlin,Germany","2020-02-26",2.9,4.4,1.5
"Berlin,Germany","2020-02-27",3.4,5.7,1.7
"Berlin,Germany","2020-02-28",3.7,7.6,1.1
"Berlin,Germany","2020-02-29",6.5,11.8,1.1
"Berlin,Germany","2020-03-01",7.2,10.1,4.8
"Berlin,Germany","2020-03-02",5.9,8.6,3.8
"Berlin,Germany","2020-03-03",4.7,6.7,3.3
"Berlin,Germany","2020-03-04",4.5,8.4,1.7
"Berlin,Germany","2020-03-05",5,10,0.5
"Berlin,Germany","2020-03-06",5.3,6.9,3.5
"Berlin,Germany","2020-03-07",4.4,6.4,2.6
"Berlin,Germany","2020-03-08",4.9,9.3,0.1
"Berlin,Germany","2020-03-09",7.3,10.1,5.7
"Berlin,Germany","2020-03-10",6,9,3.1
"Berlin,Germany","2020-03-11",9.9,12.2,8
"Berlin,Germany","2020-03-12",10,13.3,5.6
"Berlin,Germany","2020-03-13",6.4,9.1,3.5
"Berlin,Germany","2020-03-14",3.4,7.9,-1.5
"Berlin,Germany","2020-03-15",5.5,11.7,-0.8
"Berlin,Germany","2020-03-16",9.1,16.5,2.7
"Berlin,Germany","2020-03-17",9.5,15.4,3.7
"Berlin,Germany","2020-03-18",11.6,17.4,6
"Berlin,Germany","2020-03-19",10.6,14.4,7.9
"Berlin,Germany","2020-03-20",7.7,9.3,5.8
"Berlin,Germany","2020-03-21",4.1,6.5,1.3
"Berlin,Germany","2020-03-22",1.7,5.6,-2
"Berlin,Germany","2020-03-23",1.1,5.8,-4.1
"Berlin,Germany","2020-03-24",2.4,8,-3.7
"Berlin,Germany","2020-03-25",3.7,10,-2.8
"Berlin,Germany","2020-03-26",5.5,11,-0.7
"Berlin,Germany","2020-03-27",9.3,15.5,3.6
"Berlin,Germany","2020-03-28",8,14.7,1.6
"Berlin,Germany","2020-03-29",3.4,5.6,-0.3
"Berlin,Germany","2020-03-30",0.3,3.5,-3.1
"Berlin,Germany","2020-03-31",1.7,4.5,-1.9
"Berlin,Germany","2020-04-01",3.9,9.8,-2
"Berlin,Germany","2020-04-02",7.1,10.6,4.9
"Berlin,Germany","2020-04-03",7.3,10.4,4.6
"Berlin,Germany","2020-04-04",7.9,12.1,4.8
"Berlin,Germany","2020-04-05",9.3,15.9,2.3
"Berlin,Germany","2020-04-06",13.3,21.6,5.1
"Berlin,Germany","2020-04-07",13.4,19.6,6.7
"Berlin,Germany","2020-04-08",14,22,6
"Berlin,Germany","2020-04-09",12.5,17.6,7.6
"Berlin,Germany","2020-04-10",9.9,15.7,2.9
"Berlin,Germany","2020-04-11",9.3,15.5,2.3
"Berlin,Germany","2020-04-12",13.6,23.5,2.7
"Berlin,Germany","2020-04-13",8.6,12.4,4.1
"Berlin,Germany","2020-04-14",6,10.3,0.7
"Berlin,Germany","2020-04-15",9.2,15.3,4.8
"Berlin,Germany","2020-04-16",11.7,17.3,5
"Berlin,Germany","2020-04-17",11.5,17.2,5.5
"Berlin,Germany","2020-04-18",10.7,16.5,4.2
"Berlin,Germany","2020-04-19",9.2,12.8,5.5
"Berlin,Germany","2020-04-20",9.7,15,3.7
"Berlin,Germany","2020-04-21",11.1,16.7,4.9
"Berlin,Germany","2020-04-22",12.3,18.2,5.6
"Berlin,Germany","2020-04-23",14.2,20.8,6.3
"Berlin,Germany","2020-04-24",14.4,21.7,7.4
"Berlin,Germany","2020-04-25",10.9,14.6,7.5
"Berlin,Germany","2020-04-26",12.2,18,4.8
"Berlin,Germany","2020-04-27",14.2,22.2,4
"Berlin,Germany","2020-04-28",16.6,23.2,8.5
"Berlin,Germany","2020-04-29",12.1,17.3,8.1
"Berlin,Germany","2020-04-30",13.4,18.2,9.4
"Berlin,Germany","2020-05-01",13.2,17.1,9.5
"Berlin,Germany","2020-05-02",10.1,13.9,6.4
"Berlin,Germany","2020-05-03",10.5,14.2,6.4
"Berlin,Germany","2020-05-04",9.1,11.5,5.8
"Berlin,Germany","2020-05-05",7.3,10.7,3.4
"Berlin,Germany","2020-05-06",11,16.2,4.9
"Berlin,Germany","2020-05-07",10.8,16.3,6.5
"Berlin,Germany","2020-05-08",14.2,20.7,6
"Berlin,Germany","2020-05-09",15.8,22.2,7.5
"Berlin,Germany","2020-05-10",17.2,23.3,10.1
"Berlin,Germany","2020-05-11",8.2,16.1,3.5
"Berlin,Germany","2020-05-12",6.7,11.1,0.7
"Berlin,Germany","2020-05-13",9.7,13.8,5.8
"Berlin,Germany","2020-05-14",9.3,13.3,5.8
"Berlin,Germany","2020-05-15",9.3,14.8,1.3
"Berlin,Germany","2020-05-16",12.1,15.7,8.3
"Berlin,Germany","2020-05-17",13.7,18,9.2
"Berlin,Germany","2020-05-18",16.2,21.5,11.2
"Berlin,Germany","2020-05-19",15.3,19.4,12
"Berlin,Germany","2020-05-20",15.4,20.8,10.5
"Berlin,Germany","2020-05-21",14.8,20.7,7.1
"Berlin,Germany","2020-05-22",16.9,22.2,9.5
"Berlin,Germany","2020-05-23",15.5,19.7,11.8
"Berlin,Germany","2020-05-24",12.5,15.8,9.6
"Berlin,Germany","2020-05-25",11.9,13.1,10.5
"Berlin,Germany","2020-05-26",14.4,19.9,7.8
"Berlin,Germany","2020-05-27",15.9,21.8,7.1
"Berlin,Germany","2020-05-28",15.3,19.5,11.8
"Berlin,Germany","2020-05-29",14.5,20.3,8.1
"Berlin,Germany","2020-05-30",13.7,18,8
"Berlin,Germany","2020-05-31",15.5,22.4,9.6
"Berlin,Germany","2020-06-01",16.9,23.8,8.7
"Berlin,Germany","2020-06-02",19.8,26.7,10.2
"Berlin,Germany","2020-06-03",18.9,24.9,12
"Berlin,Germany","2020-06-04",18.3,24.8,13.3
"Berlin,Germany","2020-06-05",14.3,17.6,11.2
"Berlin,Germany","2020-06-06",13.8,19.2,8.9
"Berlin,Germany","2020-06-07",14.7,19.1,9.5
"Berlin,Germany","2020-06-08",17,21.5,10
"Berlin,Germany","2020-06-09",17.9,21.2,12.2
"Berlin,Germany","2020-06-10",16.7,21.7,11.6
"Berlin,Germany","2020-06-11",16.9,20.5,14.3
"Berlin,Germany","2020-06-12",20.3,27.4,13.9
"Berlin,Germany","2020-06-13",22,31.2,18.4
"Berlin,Germany","2020-06-14",21,25.8,17.6
"Berlin,Germany","2020-06-15",20.1,24.5,14.6
"Berlin,Germany","2020-06-16",20.6,26,13
"Berlin,Germany","2020-06-17",22.8,28.1,14.9
"Berlin,Germany","2020-06-18",21.9,25.7,18.7
"Berlin,Germany","2020-06-19",18.4,20.8,16.2
"Berlin,Germany","2020-06-20",17,19.3,16.1
"Berlin,Germany","2020-06-21",18.2,23.5,14.3
"Berlin,Germany","2020-06-22",20,25.7,12.5
"Berlin,Germany","2020-06-23",19.3,24.4,12.2
"Berlin,Germany","2020-06-24",20.2,25.3,12.9
"Berlin,Germany","2020-06-25",23.2,27.9,19.3
"Berlin,Germany","2020-06-26",22.4,28.2,17.5
"Berlin,Germany","2020-06-27",24.2,31.3,16.3
"Berlin,Germany","2020-06-28",22.3,27.8,18.9
"Berlin,Germany","2020-06-29",19.4,23.3,15.7
"Berlin,Germany","2020-06-30",19.2,23.5,14.7
"Berlin,Germany","2020-07-01",19.9,23.1,18.3
"Berlin,Germany","2020-07-02",20.1,24.2,16
"Berlin,Germany","2020-07-03",19.6,23.1,15.8
"Berlin,Germany","2020-07-04",20.9,25.2,14.9
"Berlin,Germany","2020-07-05",22.6,27,19.3
"Berlin,Germany","2020-07-06",18.1,20.8,14.6
"Berlin,Germany","2020-07-07",15.8,20,11.7
"Berlin,Germany","2020-07-08",15.4,17.8,13.1
"Berlin,Germany","2020-07-09",16.8,19.7,14
"Berlin,Germany","2020-07-10",18.5,24.1,14.3
"Berlin,Germany","2020-07-11",15.4,20.1,11.3
"Berlin,Germany","2020-07-12",15.9,20.2,10.2
"Berlin,Germany","2020-07-13",18.2,23.8,11.1
"Berlin,Germany","2020-07-14",21.2,28.3,12.4
"Berlin,Germany","2020-07-15",16.8,20.4,15.3
"Berlin,Germany","2020-07-16",16.6,20.4,13.9
"Berlin,Germany","2020-07-17",16.4,20.1,11.6
"Berlin,Germany","2020-07-18",20.3,26.8,12.8
"Berlin,Germany","2020-07-19",23.1,30,16.1
"Berlin,Germany","2020-07-20",20.5,24.5,16.5
"Berlin,Germany","2020-07-21",17.7,22.5,12.7
"Berlin,Germany","2020-07-22",17.1,21.8,10.8
"Berlin,Germany","2020-07-23",18.1,23.1,14
"Berlin,Germany","2020-07-24",20.6,28,12.6
"Berlin,Germany","2020-07-25",20.6,26,14.2
"Berlin,Germany","2020-07-26",18.7,22.6,16.1
"Berlin,Germany","2020-07-27",20,25.8,13.9
"Berlin,Germany","2020-07-28",22.8,27.4,18.9
"Berlin,Germany","2020-07-29",19,22.8,15
"Berlin,Germany","2020-07-30",17.7,23.4,11.4
"Berlin,Germany","2020-07-31",19.7,26.5,12.7
"Berlin,Germany","2020-08-01",22.1,29.3,13.5
"Berlin,Germany","2020-08-02",21.1,23.5,18.8
"Berlin,Germany","2020-08-03",18.8,23.2,16.5
"Berlin,Germany","2020-08-04",17.9,23.6,11.8
"Berlin,Germany","2020-08-05",20.3,27.6,10.9
"Berlin,Germany","2020-08-06",23,29.8,14.8
"Berlin,Germany","2020-08-07",25.4,32.6,17.8
"Berlin,Germany","2020-08-08",27.9,34.9,19.8
"Berlin,Germany","2020-08-09",27.4,35.4,21
"Berlin,Germany","2020-08-10",25.3,31.7,21.9
"Berlin,Germany","2020-08-11",25.9,32.2,19.7
"Berlin,Germany","2020-08-12",24.9,31,18.4
"Berlin,Germany","2020-08-13",24.8,30.7,18
"Berlin,Germany","2020-08-14",23.7,27.8,19.6
"Berlin,Germany","2020-08-15",24.4,30.5,17.1
"Berlin,Germany","2020-08-16",24.5,30.5,18.5
"Berlin,Germany","2020-08-17",24.5,30.9,16.9
"Berlin,Germany","2020-08-18",21.2,24.9,18.7
"Berlin,Germany","2020-08-19",20.9,25.5,16.5
"Berlin,Germany","2020-08-20",23.5,30.6,16.4
"Berlin,Germany","2020-08-21",27.5,35.6,19.7
"Berlin,Germany","2020-08-22",23.4,26.5,19.3
"Berlin,Germany","2020-08-23",20.2,24,15.7
"Berlin,Germany","2020-08-24",18.7,22.2,15.3
"Berlin,Germany","2020-08-25",18.1,22.6,13.3
"Berlin,Germany","2020-08-26",17.7,21.1,15.6
"Berlin,Germany","2020-08-27",16.6,18.8,13.2
"Berlin,Germany","2020-08-28",16.7,22.6,12.1
"Berlin,Germany","2020-08-29",18.9,23.2,14.8
"Berlin,Germany","2020-08-30",17.6,23,12.8
"Berlin,Germany","2020-08-31",17.1,21.4,13.8
"Berlin,Germany","2020-09-01",14.9,18.2,10.4
"Berlin,Germany","2020-09-02",14.2,17.6,11.1
"Berlin,Germany","2020-09-03",17.4,21.9,13
"Berlin,Germany","2020-09-04",18.1,22.3,15.1
"Berlin,Germany","2020-09-05",16.3,18,13
"Berlin,Germany","2020-09-06",15.2,19.5,11.3
"Berlin,Germany","2020-09-07",14.9,19.4,12
"Berlin,Germany","2020-09-08",16.4,22.5,10.7
"Berlin,Germany","2020-09-09",19.8,24.5,14.9
"Berlin,Germany","2020-09-10",15.2,19.1,11
"Berlin,Germany","2020-09-11",15.5,21.9,8.9
"Berlin,Germany","2020-09-12",17.7,26.5,9.3
"Berlin,Germany","2020-09-13",17.7,24.2,11.6
"Berlin,Germany","2020-09-14",20.3,29.1,11.5
"Berlin,Germany","2020-09-15",22.7,30.6,15.9
"Berlin,Germany","2020-09-16",22,29.3,15.2
"Berlin,Germany","2020-09-17",15.2,18.5,10.4
"Berlin,Germany","2020-09-18",12.6,19.8,5.4
"Berlin,Germany","2020-09-19",13.9,21,6.2
"Berlin,Germany","2020-09-20",15.6,22.4,9.3
"Berlin,Germany","2020-09-21",16.5,24.8,9.1
"Berlin,Germany","2020-09-22",18,26.4,11.2
"Berlin,Germany","2020-09-23",19.6,27.2,13.6
"Berlin,Germany","2020-09-24",17.7,22.2,14.2
"Berlin,Germany","2020-09-25",13.4,15.2,10.6
"Berlin,Germany","2020-09-26",10.4,11.5,9.3
"Berlin,Germany","2020-09-27",9.6,12.3,7
"Berlin,Germany","2020-09-28",13.4,18.3,8.8
"Berlin,Germany","2020-09-29",14.2,18.3,11.8
"Berlin,Germany","2020-09-30",13.4,19.7,7.9
"Berlin,Germany","2020-10-01",12.1,16,8.5
"Berlin,Germany","2020-10-02",13.9,16.6,11.7
"Berlin,Germany","2020-10-03",16.5,21.7,12.8
"Berlin,Germany","2020-10-04",14.5,18.7,10.3
"Berlin,Germany","2020-10-05",11.5,16,8.3
"Berlin,Germany","2020-10-06",12.5,16.2,9
"Berlin,Germany","2020-10-07",12.6,15.4,10.6
"Berlin,Germany","2020-10-08",12.2,14.7,9
"Berlin,Germany","2020-10-09",13.2,14.8,10.9
"Berlin,Germany","2020-10-10",10.6,12.3,6.7
"Berlin,Germany","2020-10-11",7.5,11,3.9
"Berlin,Germany","2020-10-12",8.7,11.7,5.2
"Berlin,Germany","2020-10-13",7.4,11.9,1.8
"Berlin,Germany","2020-10-14",10,10.3,9.6
"Berlin,Germany","2020-10-15",10.5,11.2,9.8
"Berlin,Germany","2020-10-16",9.4,10.8,8.4
"Berlin,Germany","2020-10-17",9.2,11.6,7.8
"Berlin,Germany","2020-10-18",8,9.1,6.3
"Berlin,Germany","2020-10-19",8.7,10.9,6.3
"Berlin,Germany","2020-10-20",8.1,12,4.4
"Berlin,Germany","2020-10-21",11.7,14.4,9.9
"Berlin,Germany","2020-10-22",15.8,19.1,14
"Berlin,Germany","2020-10-23",14,16.5,11.3
"Berlin,Germany","2020-10-24",13.3,16.9,10.9
"Berlin,Germany","2020-10-25",12.5,16.9,9.3
"Berlin,Germany","2020-10-26",11.1,13,9.6
"Berlin,Germany","2020-10-27",9.9,12.4,7.4
"Berlin,Germany","2020-10-28",10.4,13.2,8.7
"Berlin,Germany","2020-10-29",10.2,11.3,8.6
"Berlin,Germany","2020-10-30",11,13.6,7.7
"Berlin,Germany","2020-10-31",13.8,14.7,13.3
"Berlin,Germany","2020-11-01",12.5,14.4,10.5
"Berlin,Germany","2020-11-02",16.8,20.5,14.4
"Berlin,Germany","2020-11-03",12.4,15.6,10.3
"Berlin,Germany","2020-11-04",9.2,11.6,6.2
"Berlin,Germany","2020-11-05",7.4,11.2,3.4
"Berlin,Germany","2020-11-06",9,9.8,8.6
"Berlin,Germany","2020-11-07",7.9,12.4,3.7
"Berlin,Germany","2020-11-08",4.7,10.4,1.4
"Berlin,Germany","2020-11-09",5.7,6.3,5.1
"Berlin,Germany","2020-11-10",5.3,5.8,4.6
"Berlin,Germany","2020-11-11",6.1,6.6,5.7
"Berlin,Germany","2020-11-12",7.7,10.5,6
"Berlin,Germany","2020-11-13",7.8,11.7,5.6
"Berlin,Germany","2020-11-14",11.1,14.9,7.8
"Berlin,Germany","2020-11-15",10.1,14.5,7.3
"Berlin,Germany","2020-11-16",9.6,12.5,7.2
"Berlin,Germany","2020-11-17",9.9,11.1,8.1
"Berlin,Germany","2020-11-18",11,12.3,8.4
"Berlin,Germany","2020-11-19",9.3,11.9,5
"Berlin,Germany","2020-11-20",3.4,5.7,0.6
"Berlin,Germany","2020-11-21",3.5,6.6,0.1
"Berlin,Germany","2020-11-22",8,10.5,6.5
"Berlin,Germany","2020-11-23",6.6,8.6,4.8
